"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","stimulus","response","test_part","correct_response","test_number","test_scene","patternsize","true_test","correct","subject","image_switchboard","scene_order"
"html-keyboard-response","412","1094636","0.0-7.0-3.0-1.0","","53496","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","1","3","3","1","0","true","","",""
"vsl-grid-scene-snap","413","1097655","0.0-7.0-4.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","414","1100681","0.0-7.0-4.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","415","1151283","0.0-7.0-4.0-1.0","","49588","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","2","test","1","4","4","1","0","false","","",""
"vsl-grid-scene-snap","416","1154299","0.0-7.0-5.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","417","1157312","0.0-7.0-5.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj12.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","418","1201091","0.0-7.0-5.0-1.0","","42778","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","1","5","5","1","0","true","","",""
"vsl-grid-scene-snap","419","1204118","0.0-7.0-6.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj12.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","420","1207134","0.0-7.0-6.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj5.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","421","1244244","0.0-7.0-6.0-1.0","","36095","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","2","6","6","1","0","false","","",""
"vsl-grid-scene-snap","422","1247262","0.0-7.0-7.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","423","1250284","0.0-7.0-7.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj6.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","424","1323850","0.0-7.0-7.0-1.0","","72560","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","2","7","7","1","0","false","","",""
"vsl-grid-scene-snap","425","1326877","0.0-7.0-8.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj3.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","426","1329891","0.0-7.0-8.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj10.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","427","1410685","0.0-7.0-8.0-1.0","","79786","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","2","8","8","1","0","false","","",""
"vsl-grid-scene-snap","428","1413702","0.0-7.0-9.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","429","1416730","0.0-7.0-9.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj2.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","430","1528419","0.0-7.0-9.0-1.0","","110677","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","2","9","9","1","0","false","","",""
"vsl-grid-scene-snap","431","1531428","0.0-7.0-10.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj11.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","432","1534451","0.0-7.0-10.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","433","515430631","0.0-7.0-10.0-1.0","","513897706","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","2","10","10","1","0","false","","",""
"vsl-grid-scene-snap","434","515433640","0.0-7.0-11.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj1.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","435","515436659","0.0-7.0-11.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","436","515439811","0.0-7.0-11.0-1.0","","2137","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","2","test","2","11","11","1","0","true","","",""
"vsl-grid-scene-snap","437","515442815","0.0-7.0-12.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj5.png"",0,0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","438","515445834","0.0-7.0-12.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj1.png"",0,0,0],[0,0,""img/obj2.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","439","515471580","0.0-7.0-12.0-1.0","","24741","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","1","12","12","2","1","true","","",""
"vsl-grid-scene-snap","440","515474598","0.0-7.0-13.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj10.png"",0,0,0],[0,0,""img/obj4.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","441","515477621","0.0-7.0-13.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj9.png"",0,0],[0,""img/obj3.png"",0,0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","442","515489727","0.0-7.0-13.0-1.0","","11095","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","1","13","13","2","1","true","","",""
"vsl-grid-scene-snap","443","515492742","0.0-7.0-14.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,""img/obj11.png"",0],[0,0,""img/obj8.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","444","515495760","0.0-7.0-14.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,0,""img/obj12.png"",0],[0,0,""img/obj6.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","445","515502092","0.0-7.0-14.0-1.0","","5320","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","2","test","1","14","14","2","1","false","","",""
"vsl-grid-scene-snap","446","515505108","0.0-7.0-15.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[0,0,0,""img/obj7.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","447","515508124","0.0-7.0-15.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj9.png"",0,0],[0,""img/obj1.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","448","515514750","0.0-7.0-15.0-1.0","","5622","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","1","15","15","2","1","true","","",""
"vsl-grid-scene-snap","449","515517757","0.0-7.0-16.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj9.png"",0,0],[0,""img/obj1.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","450","515520769","0.0-7.0-16.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj5.png"",0,0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","451","515524249","0.0-7.0-16.0-1.0","","2473","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","2","16","16","2","1","false","","",""
"vsl-grid-scene-snap","452","515527255","0.0-7.0-17.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,0,""img/obj12.png"",0],[0,0,""img/obj6.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","453","515530266","0.0-7.0-17.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj10.png"",0,0,0],[0,0,""img/obj4.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","454","515531868","0.0-7.0-17.0-1.0","","595","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","2","17","17","2","1","false","","",""
"vsl-grid-scene-snap","455","515534885","0.0-7.0-18.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj9.png"",0,0],[0,""img/obj3.png"",0,0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","456","515537892","0.0-7.0-18.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,""img/obj11.png"",0],[0,0,""img/obj8.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","457","515542914","0.0-7.0-18.0-1.0","","4013","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","2","18","18","2","1","false","","",""
"vsl-grid-scene-snap","458","515545918","0.0-7.0-19.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj1.png"",0,0,0],[0,0,""img/obj2.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","459","515548925","0.0-7.0-19.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[0,0,0,""img/obj7.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","460","515550484","0.0-7.0-19.0-1.0","","549","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","2","test","2","19","19","2","1","true","","",""
"vsl-grid-scene-snap","461","515553500","0.0-7.0-20.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,0,""img/obj5.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","462","515556512","0.0-7.0-20.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj2.png"",0,0],[0,0,""img/obj6.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","463","515605449","0.0-7.0-20.0-1.0","","47926","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","1","20","20","2","0","true","","",""
"vsl-grid-scene-snap","464","515608462","0.0-7.0-21.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj12.png"",""img/obj3.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","465","515611477","0.0-7.0-21.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj7.png"",""img/obj11.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","466","515612846","0.0-7.0-21.0-1.0","","360","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","2","test","1","21","21","2","0","false","","",""
"vsl-grid-scene-snap","467","515615854","0.0-7.0-22.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj7.png"",""img/obj11.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","468","515618880","0.0-7.0-22.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,0,""img/obj5.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","469","515621153","0.0-7.0-22.0-1.0","","1261","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","2","22","22","2","0","false","","",""
"vsl-grid-scene-snap","470","515624173","0.0-7.0-23.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj2.png"",0,0],[0,0,""img/obj6.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","471","515627195","0.0-7.0-23.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj12.png"",""img/obj3.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","472","515629193","0.0-7.0-23.0-1.0","","986","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","2","23","23","2","0","false","","",""
"vsl-grid-scene-snap","473","515632216","0.0-7.0-24.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,""img/obj12.png"",0],[0,0,""img/obj3.png"",0,0],[0,""img/obj1.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","474","515635230","0.0-7.0-24.0-0.0-1.0","","","[[0,0,0,0,0],[0,""img/obj8.png"",0,0,0],[0,0,""img/obj5.png"",0,0],[0,0,0,""img/obj7.png"",0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","475","515637625","0.0-7.0-24.0-1.0","","1386","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","2","test","1","24","24","3","1","false","","",""
"vsl-grid-scene-snap","476","515640642","0.0-7.0-25.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj6.png"",0,0],[0,0,0,""img/obj9.png"",0],[0,0,""img/obj2.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","477","515643666","0.0-7.0-25.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj10.png"",0,0],[0,""img/obj11.png"",0,0,0],[0,0,""img/obj4.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","478","515645207","0.0-7.0-25.0-1.0","","533","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","2","test","1","25","25","3","1","false","","",""
"vsl-grid-scene-snap","479","515648220","0.0-7.0-26.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj10.png"",0,0],[0,""img/obj11.png"",0,0,0],[0,0,""img/obj4.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","480","515651227","0.0-7.0-26.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,""img/obj12.png"",0],[0,0,""img/obj3.png"",0,0],[0,""img/obj1.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","481","515653933","0.0-7.0-26.0-1.0","","1698","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","2","26","26","3","1","false","","",""
"vsl-grid-scene-snap","482","515656938","0.0-7.0-27.0-0.0-0.0","","","[[0,0,0,0,0],[0,""img/obj8.png"",0,0,0],[0,0,""img/obj5.png"",0,0],[0,0,0,""img/obj7.png"",0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","483","515659956","0.0-7.0-27.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj6.png"",0,0],[0,0,0,""img/obj9.png"",0],[0,0,""img/obj2.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","484","515665600","0.0-7.0-27.0-1.0","","4637","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","2","27","27","3","1","false","","",""
"vsl-grid-scene-snap","485","515668619","0.0-7.0-28.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj1.png"",0,0],[0,0,""img/obj10.png"",0,0],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","486","515671628","0.0-7.0-28.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj3.png"",""img/obj4.png"",""img/obj2.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","487","515673700","0.0-7.0-28.0-1.0","","1060","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","1","28","28","3","0","true","","",""
"vsl-grid-scene-snap","488","515676712","0.0-7.0-29.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj12.png"",""img/obj8.png"",0,0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","489","515679724","0.0-7.0-29.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj6.png"",0,0],[0,0,""img/obj11.png"",""img/obj5.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","490","515681919","0.0-7.0-29.0-1.0","","1187","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","2","test","1","29","29","3","0","false","","",""
"vsl-grid-scene-snap","491","515684926","0.0-7.0-30.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj6.png"",0,0],[0,0,""img/obj11.png"",""img/obj5.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","492","515687933","0.0-7.0-30.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj1.png"",0,0],[0,0,""img/obj10.png"",0,0],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","493","515689578","0.0-7.0-30.0-1.0","","639","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","2","30","30","3","0","false","","",""
"vsl-grid-scene-snap","494","515692595","0.0-7.0-31.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj3.png"",""img/obj4.png"",""img/obj2.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","495","515695619","0.0-7.0-31.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj12.png"",""img/obj8.png"",0,0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","496","515697904","0.0-7.0-31.0-1.0","","1275","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","2","test","2","31","31","3","0","true","","",""
"vsl-grid-scene-snap","497","515700913","0.0-7.0-32.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj10.png"",0,0],[0,""img/obj1.png"",0,""img/obj12.png"",0],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","498","515703928","0.0-7.0-32.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj3.png"",""img/obj9.png"",0],[0,0,""img/obj1.png"",""img/obj4.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","499","515705983","0.0-7.0-32.0-1.0","","1045","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","1","32","32","4","0","true","","",""
"vsl-grid-scene-snap","500","515708990","0.0-7.0-33.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,""img/obj9.png"",""img/obj6.png"",0,0],[0,0,0,""img/obj2.png"",0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","501","515712009","0.0-7.0-33.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj11.png"",0,0],[0,0,""img/obj2.png"",""img/obj7.png"",0],[0,""img/obj10.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","502","515713860","0.0-7.0-33.0-1.0","","844","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","1","33","33","4","0","true","","",""
"vsl-grid-scene-snap","503","515716881","0.0-7.0-34.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj3.png"",""img/obj5.png"",""img/obj8.png"",0],[0,0,0,""img/obj11.png"",0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","504","515719908","0.0-7.0-34.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj12.png"",""img/obj5.png"",""img/obj6.png"",0],[0,""img/obj8.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","505","515723678","0.0-7.0-34.0-1.0","","2759","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","2","test","1","34","34","4","0","false","","",""
"vsl-grid-scene-snap","506","515726684","0.0-7.0-35.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj11.png"",0,0],[0,0,""img/obj2.png"",""img/obj7.png"",0],[0,""img/obj10.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","507","515729695","0.0-7.0-35.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj10.png"",0,0],[0,""img/obj1.png"",0,""img/obj12.png"",0],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","508","515732694","0.0-7.0-35.0-1.0","","1989","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","2","test","2","35","35","4","0","true","","",""
"vsl-grid-scene-snap","509","515735706","0.0-7.0-36.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj12.png"",""img/obj5.png"",""img/obj6.png"",0],[0,""img/obj8.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","510","515738719","0.0-7.0-36.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,""img/obj9.png"",""img/obj6.png"",0,0],[0,0,0,""img/obj2.png"",0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","511","515741452","0.0-7.0-36.0-1.0","","1726","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","2","36","36","4","0","false","","",""
"vsl-grid-scene-snap","512","515744470","0.0-7.0-37.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj3.png"",""img/obj9.png"",0],[0,0,""img/obj1.png"",""img/obj4.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","",""
"vsl-grid-scene-snap","513","515747492","0.0-7.0-37.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj3.png"",""img/obj5.png"",""img/obj8.png"",0],[0,0,0,""img/obj11.png"",0],[0,0,0,0,0]]","","","","","","","","","","",""
"html-keyboard-response","514","515750272","0.0-7.0-37.0-1.0","","1771","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","2","test","2","37","37","4","0","true","","",""
"survey-text","515","515756477","0.0-8.0","","5176","","{""Q0"":""a""}","","","","","","","","","",""
"survey-text","516","515757552","0.0-9.0","","1073","","{""Q0"":""aa""}","","","","","","","","","",""
"survey-text","517","515758585","0.0-10.0","","1031","","{""Q0"":""aaa""}","","","","","","","","","",""
"survey-text","518","515760563","0.0-11.0","","1977","","{""Q0"":""aaaa""}","","","","","","","","","",""
"fullscreen","519","515761568","0.0-12.0","true","null","","","","","","","","","","","",""
