"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","viewport_dims","stimulus","response","test_part","correct_response","test_number","test_scene","patternsize","true_test","correct","randomID","subject","image_switchboard","scene_order"
"","null","html-keyboard-response","349","1305000","0.0-7.0-96.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>24","null","","","","","","","","","","",""
"","null","html-keyboard-response","350","1307000","0.0-7.0-97.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>23","null","","","","","","","","","","",""
"","null","html-keyboard-response","351","1309000","0.0-7.0-98.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>22","null","","","","","","","","","","",""
"","null","html-keyboard-response","352","1310999","0.0-7.0-99.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>21","null","","","","","","","","","","",""
"","null","html-keyboard-response","353","1313000","0.0-7.0-100.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>20","null","","","","","","","","","","",""
"","null","html-keyboard-response","354","1315000","0.0-7.0-101.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>19","null","","","","","","","","","","",""
"","null","html-keyboard-response","355","1317000","0.0-7.0-102.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>18","null","","","","","","","","","","",""
"","null","html-keyboard-response","356","1319000","0.0-7.0-103.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>17","null","","","","","","","","","","",""
"","null","html-keyboard-response","357","1320096","0.0-7.0-104.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>16","null","","","","","","","","","","",""
"","null","html-keyboard-response","358","1322000","0.0-7.0-105.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>15","null","","","","","","","","","","",""
"","null","html-keyboard-response","359","1323999","0.0-7.0-106.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>14","null","","","","","","","","","","",""
"","null","html-keyboard-response","360","1325999","0.0-7.0-107.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>13","null","","","","","","","","","","",""
"","null","html-keyboard-response","361","1328000","0.0-7.0-108.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>12","null","","","","","","","","","","",""
"","null","html-keyboard-response","362","1329999","0.0-7.0-109.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>11","null","","","","","","","","","","",""
"","null","html-keyboard-response","363","1331568","0.0-7.0-110.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>10","null","","","","","","","","","","",""
"","null","html-keyboard-response","364","1333303","0.0-7.0-111.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>9","null","","","","","","","","","","",""
"","null","html-keyboard-response","365","1335203","0.0-7.0-112.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>8","null","","","","","","","","","","",""
"","null","html-keyboard-response","366","1336534","0.0-7.0-113.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>7","null","","","","","","","","","","",""
"","null","html-keyboard-response","367","1338103","0.0-7.0-114.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>6","null","","","","","","","","","","",""
"","null","html-keyboard-response","368","1339670","0.0-7.0-115.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>5","null","","","","","","","","","","",""
"","null","html-keyboard-response","369","1341264","0.0-7.0-116.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>4","null","","","","","","","","","","",""
"","null","html-keyboard-response","370","1343341","0.0-7.0-117.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>3","null","","","","","","","","","","",""
"","null","html-keyboard-response","371","1345262","0.0-7.0-118.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>2","null","","","","","","","","","","",""
"","null","html-keyboard-response","372","1347185","0.0-7.0-119.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>1","null","","","","","","","","","","",""
"","2770","html-keyboard-response","373","1349956","0.0-8.0","{""width"":2048,""height"":898}","<p style=""text-align: justify;margin-left: 15%; margin-right:15%""> This is your test session. You will see 36 trials. In each trial two pairs of shapes will appear with one second of pause between them. Your task is to decide which of the two pairs looks more familiar based on the practice session you have just seen. After the second shape-pair a dialog window will appear asking whether the first or the second pair was more familiar. Using the keyboard you should press 1 or 2. <br> Pressing 1 means that the first shape-pair is more familiar. <br> Pressing 2 means that the second shape-pair is more familiar. <br> No other inputs are accepted. <br> It is important that you pay attention to each trial and that you reply to each trial to the best of your knowledge. Always reply either 1 or 2, even if you are unsure. <br><br>Press space bar to begin.<p>"," ","","","","","","","","","","",""
"","","vsl-grid-scene-snap","374","1352341","0.0-9.0-0.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj12.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","375","1356404","0.0-9.0-0.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj2.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","2070","html-keyboard-response","376","1360113","0.0-9.0-0.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","1","0","0","1","0","true","","","",""
"","","vsl-grid-scene-snap","377","1364567","0.0-9.0-1.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj1.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","378","1368820","0.0-9.0-1.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","2402","html-keyboard-response","379","1373046","0.0-9.0-1.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","1","1","1","1","0","true","","","",""
"","","vsl-grid-scene-snap","380","1377277","0.0-9.0-2.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj6.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","381","1381409","0.0-9.0-2.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj5.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","2035","html-keyboard-response","382","1385301","0.0-9.0-2.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","1","test","1","2","2","1","0","true","","","",""
"","","vsl-grid-scene-snap","383","1389370","0.0-9.0-3.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","384","1393475","0.0-9.0-3.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","385","1397548","0.0-9.0-3.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","1","3","3","1","0","false","","","",""
"","","vsl-grid-scene-snap","386","1401323","0.0-9.0-4.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj3.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","387","1405466","0.0-9.0-4.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj11.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","388","1409559","0.0-9.0-4.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","1","4","4","1","0","false","","","",""
"","","vsl-grid-scene-snap","389","1413671","0.0-9.0-5.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","390","1417587","0.0-9.0-5.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj10.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","391","1421260","0.0-9.0-5.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","1","5","5","1","0","false","","","",""
"","","vsl-grid-scene-snap","392","1425110","0.0-9.0-6.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj10.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","393","1428626","0.0-9.0-6.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj12.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","394","1432806","0.0-9.0-6.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","2","6","6","1","0","false","","","",""
"","","vsl-grid-scene-snap","395","1437282","0.0-9.0-7.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj11.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","396","1441883","0.0-9.0-7.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj1.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","397","1445948","0.0-9.0-7.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","2","7","7","1","0","false","","","",""
"","","vsl-grid-scene-snap","398","1450182","0.0-9.0-8.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","399","1454552","0.0-9.0-8.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj6.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","400","1458868","0.0-9.0-8.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","2","8","8","1","0","false","","","",""
"","","vsl-grid-scene-snap","401","1462597","0.0-9.0-9.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj5.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","402","1466949","0.0-9.0-9.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","403","1471444","0.0-9.0-9.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","2","9","9","1","0","false","","","",""
"","","vsl-grid-scene-snap","404","1475914","0.0-9.0-10.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","405","1479872","0.0-9.0-10.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj3.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","406","1484786","0.0-9.0-10.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","2","10","10","1","0","false","","","",""
"","","vsl-grid-scene-snap","407","1488937","0.0-9.0-11.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj2.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","408","1493226","0.0-9.0-11.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","409","1497214","0.0-9.0-11.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","2","11","11","1","0","false","","","",""
"","","vsl-grid-scene-snap","410","1501420","0.0-9.0-12.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj12.png"",0,0],[0,0,0,""img/obj1.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","411","1505360","0.0-9.0-12.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj11.png"",0,0,0],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","412","1509713","0.0-9.0-12.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","1","12","12","2","1","false","","","",""
"","","vsl-grid-scene-snap","413","1513990","0.0-9.0-13.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj1.png"",0,0,0],[0,0,""img/obj5.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","414","1518544","0.0-9.0-13.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,""img/obj8.png"",0,0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","415","1522385","0.0-9.0-13.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","1","13","13","2","1","false","","","",""
"","","vsl-grid-scene-snap","416","1526471","0.0-9.0-14.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj6.png"",0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","417","1530434","0.0-9.0-14.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,0,""img/obj2.png"",0],[0,0,""img/obj3.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","418","1534736","0.0-9.0-14.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","1","14","14","2","1","false","","","",""
"","","vsl-grid-scene-snap","419","1539117","0.0-9.0-15.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj9.png"",0,0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","420","1543486","0.0-9.0-15.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,""img/obj11.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","421","1547489","0.0-9.0-15.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","1","15","15","2","1","false","","","",""
"","","vsl-grid-scene-snap","422","1551325","0.0-9.0-16.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,""img/obj11.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","423","1555849","0.0-9.0-16.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj12.png"",0,0],[0,0,0,""img/obj1.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","424","1559223","0.0-9.0-16.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","2","16","16","2","1","false","","","",""
"","","vsl-grid-scene-snap","425","1563173","0.0-9.0-17.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,0,""img/obj2.png"",0],[0,0,""img/obj3.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","426","1567207","0.0-9.0-17.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj1.png"",0,0,0],[0,0,""img/obj5.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","427","1571439","0.0-9.0-17.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","2","17","17","2","1","false","","","",""
"","","vsl-grid-scene-snap","428","1575962","0.0-9.0-18.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,""img/obj8.png"",0,0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","429","1580188","0.0-9.0-18.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj6.png"",0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","430","1584502","0.0-9.0-18.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","2","18","18","2","1","false","","","",""
"","","vsl-grid-scene-snap","431","1589499","0.0-9.0-19.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj11.png"",0,0,0],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","432","1593408","0.0-9.0-19.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj9.png"",0,0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","433","1597537","0.0-9.0-19.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","2","19","19","2","1","false","","","",""
"","","vsl-grid-scene-snap","434","1601780","0.0-9.0-20.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj5.png"",0,0],[0,0,""img/obj12.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","435","1606458","0.0-9.0-20.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj7.png"",0,0],[0,0,""img/obj3.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","436","1610476","0.0-9.0-20.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","1","20","20","2","0","false","","","",""
"","","vsl-grid-scene-snap","437","1614490","0.0-9.0-21.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj2.png"",""img/obj8.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","438","1618749","0.0-9.0-21.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj10.png"",""img/obj6.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","439","1623019","0.0-9.0-21.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","1","21","21","2","0","false","","","",""
"","","vsl-grid-scene-snap","440","1627219","0.0-9.0-22.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj10.png"",""img/obj6.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","441","1631301","0.0-9.0-22.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj5.png"",0,0],[0,0,""img/obj12.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","442","1635563","0.0-9.0-22.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","2","22","22","2","0","false","","","",""
"","","vsl-grid-scene-snap","443","1639827","0.0-9.0-23.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj7.png"",0,0],[0,0,""img/obj3.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","444","1644216","0.0-9.0-23.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj2.png"",""img/obj8.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","445","1648389","0.0-9.0-23.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","2","23","23","2","0","false","","","",""
"","","vsl-grid-scene-snap","446","1652514","0.0-9.0-24.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj2.png"",0],[0,0,""img/obj8.png"",0,0],[0,""img/obj11.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","447","1656987","0.0-9.0-24.0-0.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj9.png"",0,0,0],[0,0,""img/obj12.png"",0,0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","448","1661605","0.0-9.0-24.0-1.0","{""width"":2048,""height"":898}","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","null","test","1","24","24","3","1","false","","","",""
"","","vsl-grid-scene-snap","449","1664967","0.0-9.0-25.0-0.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj3.png"",0,0],[0,0,0,""img/obj4.png"",0],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
